date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2021-05-15,US,,,0,,,iso1:us,32938115,585282,34951281,397218315,67410,793937,559817,31515,,85600,58233,7409,,29050,344503395,156217367,121768268,0.031,,10.2,0.4,0.83,0.1,,,0.68,2,0.471,0.367,559,270832342,2,2,,
2021-05-16,US,,,0,,,iso1:us,32954825,585574,34969529,397643865,67410,789866,546429,31154,,85398,56812,7270,,16710,344503495,157132234,122999721,0.031,,10.0,0.41,0.83,0.1,,,0.67,1,0.474,0.371,292,272925411,1,2,,
2021-05-17,US,,,0,,,iso1:us,32984032,585958,34993424,398391377,67410,739848,513480,30928,,85508,57397,7299,,29207,344503595,157827208,123828224,0.03,,9.6,0.42,0.83,0.1,,,0.67,1,0.476,0.374,384,274411901,1,2,,
2021-05-18,US,,,0,,,iso1:us,33011895,586825,35023394,399556414,67410,744441,538163,30654,,86066,59926,7163,,27863,346672525,158365411,124455693,0.03,,9.4,0.43,0.82,0.1,,,0.7,1,0.478,0.375,867,275535207,1,2,,
2021-05-19,US,,,0,,,iso1:us,33040689,587500,35051797,400694972,67410,798296,589995,30709,,86258,60576,7059,,28794,349210095,159174963,125453423,0.029,,9.1,0.45,0.82,0.1,,,0.7,1,0.48,0.378,675,277290173,1,2,,
2021-05-20,US,,,0,,,iso1:us,33070307,588154,35077654,401666917,67410,801045,591147,29358,,86030,60394,6841,,29618,351955515,160177820,126605166,0.028,,8.7,0.47,0.82,0.1,,,0.7,1,0.483,0.382,654,279397250,1,2,,
2021-05-21,US,,,0,,,iso1:us,33099318,588850,35102095,402614886,67410,799535,585657,28849,,86041,59899,6664,,29011,354914965,161278336,127778250,0.028,,8.2,0.5,0.82,0.1,,,0.7,1,0.487,0.385,696,281595351,1,2,,
2021-05-22,US,,,0,,,iso1:us,33117634,589329,35121150,403293129,67410,798164,567693,27830,,85615,59067,6472,,18316,357250375,162470794,129006463,0.027,,7.7,0.53,0.81,0.1,,,0.69,1,0.49,0.389,479,283941223,1,2,,
2021-05-23,US,,,0,,,iso1:us,33131784,589518,35134954,403676924,67410,792153,550543,27389,,85123,56509,6412,,14150,357250375,163309414,130014175,0.027,,7.6,0.53,0.81,0.1,,,0.66,1,0.493,0.392,189,285720586,1,2,,
2021-05-24,US,,,0,,,iso1:us,33157412,589935,35155383,404336900,67410,740049,516842,27462,,84898,56971,6419,,25628,357250475,163907827,130615797,0.027,,7.5,0.54,0.81,0.1,,,0.67,1,0.494,0.394,417,286890900,1,2,,
2021-05-25,US,,,0,,,iso1:us,33180250,590635,35177432,405365293,67410,744590,543265,27458,,85657,59557,6311,,22838,359004955,164378258,131078608,0.026,,7.3,0.56,0.81,0.1,,,0.7,1,0.496,0.395,700,287788872,1,2,,
2021-05-26,US,,,0,,,iso1:us,33203636,591601,35199033,406373546,67410,797612,592763,26989,,85985,60351,6140,,23386,359849035,165074907,131850089,0.025,,7.0,0.58,0.81,0.1,,,0.7,1,0.498,0.398,966,289212304,1,1,,
2021-05-27,US,,,0,,,iso1:us,33231383,592942,35219193,407266145,67410,797645,590869,26348,,86047,60325,6000,,27747,361250445,165718717,132769894,0.025,,6.9,0.59,0.82,0.1,,,0.7,1,0.5,0.401,1341,290724607,1,1,,
2021-05-28,US,,,0,,,iso1:us,33253407,593701,35236779,408074450,67410,797325,582948,25618,,85760,59261,5778,,22024,362375765,166388129,133532544,0.024,,6.6,0.61,0.82,0.1,,,0.69,1,0.502,0.403,759,292099778,1,1,,
2021-05-29,US,,,0,,,iso1:us,33264967,594040,35250468,408630298,67410,792249,556976,24534,,85246,57374,5606,,11560,366314625,167157043,134418748,0.024,,6.3,0.64,0.82,0.1,,,0.67,1,0.504,0.406,339,293705050,1,1,,
2021-05-30,US,,,0,,,iso1:us,33272409,594171,35260387,408969895,67410,791090,541428,23745,,85387,55551,5524,,7442,366316945,167733972,135087319,0.023,,6.1,0.67,0.83,0.1,,,0.65,1,0.506,0.408,131,294928850,1,1,,
2021-05-31,US,,,0,,,iso1:us,33277912,594321,35269116,409267629,67410,739148,495468,23599,,85312,54960,5542,,5503,366316845,168227462,135593733,0.023,,5.2,0.78,0.84,0.1,,,0.64,1,0.507,0.409,150,295891325,1,1,,
2021-06-01,US,,,0,,,iso1:us,33300482,594827,35282425,409930773,67410,739645,508363,23893,,85153,55712,5490,,22570,366317045,168489729,135867425,0.022,,5.2,0.78,0.84,0.1,,,0.65,1,0.508,0.41,506,296404240,1,1,,
2021-06-02,US,,,0,,,iso1:us,33317340,595421,35299916,411000640,67410,797415,577418,23771,,85497,58436,5321,,16858,366977535,168734435,136155250,0.021,,4.9,0.83,0.85,0.1,,,0.68,1,0.509,0.411,594,296912892,1,1,,
2021-06-03,US,,,0,,,iso1:us,33336811,596037,35316925,411953294,67410,797560,585554,23222,,85611,59479,5174,,19471,368375195,169090262,136644618,0.02,,4.5,0.9,0.86,0.1,,,0.69,1,0.51,0.412,616,297720928,1,1,,
2021-06-04,US,,,0,,,iso1:us,33312812,596176,35332319,412785402,67410,797470,584788,22239,,85594,59319,4993,,,369159075,169735441,137455367,0.02,,,,0.87,0.1,,,0.69,1,0.512,0.415,139,299120522,1,1,,
2021-06-05,US,,,0,,,iso1:us,33323260,596551,35344273,413376283,67410,794294,566146,21298,,85151,57805,4766,,10448,371520975,170272150,138112702,0.019,,4.1,0.98,0.87,0.1,,,0.68,1,0.514,0.417,375,300268730,1,1,,
2021-06-06,US,,,0,,,iso1:us,33329413,596803,35353156,413725857,67410,791283,551670,20958,,84790,56019,4675,,6153,371520735,170833221,138969323,0.019,,4.1,1.0,0.88,0.1,,,0.66,1,0.515,0.419,252,301638578,1,1,,
2021-06-07,US,,,0,,,iso1:us,33348865,597139,35365377,414329841,67410,741217,519559,20659,,84747,56521,4683,,19452,371520735,171310738,139748661,0.019,,4.8,0.85,0.89,0.1,,,0.67,1,0.517,0.422,336,302851917,1,1,,
2021-06-08,US,,,0,,,iso1:us,33363050,597514,35378994,415177585,67410,744414,543988,20761,,85337,59286,4605,,14185,372100285,171731584,140441957,0.018,,4.4,0.93,0.89,0.1,,,0.69,1,0.518,0.424,375,303923667,1,1,,
2021-06-09,US,,,0,,,iso1:us,33383714,598086,35393148,416008852,67410,799005,593237,20551,,85824,59798,4476,,20664,372495525,172054276,140980110,0.018,,4.5,0.9,0.9,0.1,,,0.7,1,0.519,0.425,572,304753476,1,1,,
2021-06-10,US,,,0,,,iso1:us,33399513,598546,35405918,416760764,67410,798056,593328,19863,,85603,59829,4380,,15799,372830865,172423605,141583252,0.018,,4.4,0.93,0.91,0.1,,,0.7,1,0.52,0.427,460,305687618,1,1,,
2021-06-11,US,,,0,,,iso1:us,33416340,599063,35417879,417493709,67410,798161,587422,19227,,85472,59101,4297,,16827,373413945,172758350,142095530,0.018,,4.5,0.91,0.91,0.1,,,0.69,1,0.521,0.429,517,306509795,1,1,,
2021-06-12,US,,,0,,,iso1:us,33424619,599233,35427868,418025268,67410,796640,567835,18724,,85575,57834,4184,,8279,374397205,173391711,143119077,0.018,,4.4,0.93,0.92,0.1,,,0.68,1,0.523,0.432,170,308112728,1,1,,
2021-06-13,US,,,0,,,iso1:us,33431406,599328,35435280,418352524,67410,792436,551706,18515,,84773,55446,4047,,6787,374398105,173840483,143921222,0.017,,4.4,0.93,0.93,0.1,,,0.65,1,0.524,0.434,95,309322545,1,1,,
2021-06-14,US,,,0,,,iso1:us,33446525,599538,35445930,418911286,67410,741017,518725,18599,,85112,55846,4066,,15119,374398105,174234573,144919339,0.017,,4.2,0.97,0.94,0.1,,,0.66,1,0.526,0.437,210,310645827,1,1,,
2021-06-15,US,,,0,,,iso1:us,33458397,599990,35458840,419706448,67410,743978,542667,18515,,85140,58539,3938,,11872,374865165,174674144,145768367,0.017,,4.1,0.99,0.95,0.1,,,0.69,1,0.527,0.44,452,311886674,1,1,,
2021-06-16,US,,,0,,,iso1:us,33472808,600414,35471489,420462745,67410,797096,591741,18309,,85124,58899,3879,,14411,375186675,175053401,146456124,0.017,,3.8,1.06,0.97,0.1,,,0.69,1,0.528,0.442,424,312915170,1,1,,
2021-06-17,US,,,0,,,iso1:us,33484995,600702,35483560,421154992,67410,795079,588310,17675,,84994,58562,3806,,12187,377215060,175867860,147758585,0.017,,3.7,1.1,0.98,0.1,,,0.69,1,0.531,0.446,288,314969386,1,1,,
2021-06-18,US,,,0,,,iso1:us,33497695,601171,35496028,421815948,67410,789057,583876,17634,,85004,58381,3739,,12700,377935390,176290249,148459003,0.018,,3.5,1.16,1.0,0.1,,,0.69,1,0.532,0.448,469,316048776,1,1,,
2021-06-19,US,,,0,,,iso1:us,33505275,601340,35506146,422287657,67410,788685,561895,16983,,84494,56433,3673,,7580,379003410,176737141,149125164,0.018,,3.5,1.17,1.02,0.1,,,0.67,1,0.533,0.45,169,317117797,1,1,,
2021-06-20,US,,,0,,,iso1:us,33509338,601430,35513543,422603665,67410,785672,548679,17012,,84205,54778,3663,,4063,379003410,177088290,149667646,0.018,,3.4,1.21,1.04,0.1,,,0.65,1,0.534,0.452,90,317966408,1,1,,
2021-06-21,US,,,0,,,iso1:us,33525182,601718,35524053,423138065,67410,734667,512170,16879,,84447,55109,3708,,15844,379003410,177342954,150046006,0.018,,3.4,1.2,1.06,0.1,,,0.65,1,0.535,0.453,288,318576441,1,1,,
2021-06-22,US,,,0,,,iso1:us,33537943,602150,35537532,423884610,67410,738883,540909,17045,,84849,57900,3741,,12761,379446660,177635067,150424675,0.018,,3.4,1.19,1.08,0.1,,,0.68,1,0.536,0.454,432,319223844,1,1,,
2021-06-23,US,,,0,,,iso1:us,33551974,602548,35551246,424615052,67410,795853,592404,17171,,85221,58771,3697,,14031,378882200,177948892,150787303,0.019,,3.4,1.19,1.1,0.1,,,0.69,1,0.537,0.455,398,319872053,1,1,,
2021-06-24,US,,,0,,,iso1:us,33566669,602903,35564371,425277314,67410,796483,591409,16880,,85122,58800,3635,,14695,379248700,178331677,151252034,0.019,,3.5,1.16,1.12,0.1,,,0.69,1,0.538,0.456,355,320687205,1,1,,
2021-06-25,US,,,0,,,iso1:us,33581632,603361,35578286,425919934,67410,794393,583712,16902,,84741,57521,3616,,14963,380222670,178491147,151615554,0.02,,3.6,1.12,1.14,0.1,,,0.68,1,0.538,0.457,458,321199379,1,1,,
2021-06-26,US,,,0,,,iso1:us,33588423,603487,35589904,426388817,67410,789873,562446,16782,,84504,56248,3561,,6791,381276030,178873816,152184243,0.02,,3.6,1.14,1.15,0.1,,,0.67,1,0.54,0.459,126,322123103,1,1,,
2021-06-27,US,,,0,,,iso1:us,33592510,603583,35599542,426708773,67410,786932,549279,16415,,84264,54762,3524,,4087,381282720,179261269,153028665,0.021,,3.6,1.13,1.17,0.1,,,0.65,1,0.541,0.462,96,323327328,1,1,,
2021-06-28,US,,,0,,,iso1:us,33608058,603744,35613139,427225684,67410,728927,508901,16497,,84383,55140,3616,,15548,381282720,179615165,153776118,0.021,,3.6,1.14,1.18,0.1,,,0.65,1,0.542,0.464,161,324414371,1,1,,
2021-06-29,US,,,0,,,iso1:us,33623787,604123,35629554,427884970,67410,733144,535938,16971,,84348,57958,3675,,15729,381831830,179940202,154199664,0.022,,3.7,1.1,1.19,0.1,,,0.69,1,0.543,0.465,379,325152847,1,1,,
2021-06-30,US,,,0,,,iso1:us,33639764,604446,35646571,428527214,67410,795644,590607,17192,,85068,59002,3672,,15977,381949830,180674739,154884686,0.024,,3.8,1.07,1.2,0.1,,,0.69,1,0.545,0.467,323,326521526,1,1,,
2021-07-01,US,,,0,,,iso1:us,33704723,604693,35663533,429135259,67410,795353,588238,17214,,84836,58616,3613,,64959,382283990,181339416,155884601,0.025,,5.9,0.68,1.21,0.1,,,0.69,2,0.547,0.47,247,328152304,1,1,,
2021-07-02,US,,,0,,,iso1:us,33725159,604959,35680479,429701489,67410,793553,580373,18521,,85061,58169,4026,,20436,382636520,181650678,156255896,0.026,,6.2,0.66,1.22,0.1,,,0.68,2,0.548,0.471,266,328809470,1,1,,
2021-07-03,US,,,0,,,iso1:us,33729152,605045,35694842,430120249,67410,788675,555177,17012,,84618,56259,3751,,3993,383067560,182109860,156982549,0.027,,6.1,0.67,1.22,0.1,,,0.66,2,0.549,0.474,86,329970551,1,1,,
2021-07-04,US,,,0,,,iso1:us,33732074,605082,35704268,430363580,67410,786066,538982,17306,,84325,54566,3775,,2922,383068740,182412776,157323738,0.028,,6.0,0.68,1.22,0.1,,,0.65,2,0.55,0.475,37,330604253,1,1,,
2021-07-05,US,,,0,,,iso1:us,33736665,605123,35716715,430644389,67410,725122,492451,17491,,83805,54072,3881,,4591,383068740,182607097,157524223,0.029,,5.5,0.73,1.23,0.1,,,0.65,2,0.551,0.475,41,330994939,1,1,,
2021-07-06,US,,,0,,,iso1:us,33763742,605440,35736285,431195425,67410,727278,508688,18213,,83978,55244,3978,,27077,383068840,182714064,157636088,0.031,,6.0,0.67,1.23,0.1,,,0.66,2,0.551,0.476,317,331214347,1,1,,
2021-07-07,US,,,0,,,iso1:us,33793961,605762,35762464,431939000,67410,793392,582348,19242,,84854,58420,4129,,30219,383068740,182896080,157908171,0.033,,6.6,0.61,1.23,0.1,,,0.69,2,0.552,0.476,322,331651464,1,1,,
2021-07-08,US,,,0,,,iso1:us,33843194,606128,35790399,432624726,67410,794982,591002,19615,,84935,58837,4295,,49233,385495790,183237046,158287566,0.035,,6.0,0.68,1.24,0.1,,,0.69,2,0.553,0.478,366,332345797,1,1,,
2021-07-09,US,,,0,,,iso1:us,33878529,606535,35818240,433245964,67410,794677,590150,19810,,85152,59219,4367,,35335,386058070,183542871,158629431,0.037,,6.6,0.62,1.24,0.1,,,0.7,2,0.554,0.479,407,332966409,1,1,,
2021-07-10,US,,,0,,,iso1:us,33886287,606623,35841580,433694794,67410,789980,571410,20201,,84570,57476,4440,,7758,386985420,183836917,158954417,0.039,,6.8,0.6,1.25,0.1,,,0.68,2,0.555,0.48,88,333565404,1,1,,
2021-07-11,US,,,0,,,iso1:us,33891830,606653,35861804,434005985,67410,787614,559002,20724,,84451,56223,4636,,5543,387006120,184132768,159266536,0.041,,6.9,0.59,1.25,0.1,,,0.67,2,0.555,0.48,30,334151648,1,1,,
2021-07-12,US,,,0,,,iso1:us,33927213,606926,35892793,434538908,67410,730739,520462,21693,,84195,56467,4881,,35383,387006120,184365333,159499224,0.043,,8.2,0.5,1.26,0.1,,,0.67,2,0.556,0.481,273,334600770,1,2,,
2021-07-13,US,,,0,,,iso1:us,33970195,607358,35928880,435227177,67410,735538,543136,22647,,84719,59225,5070,,42982,387241530,184543821,159675163,0.046,,8.9,0.46,1.26,0.1,,,0.7,2,0.557,0.482,432,334942236,1,2,,
2021-07-14,US,,,0,,,iso1:us,34008250,607751,35967731,435937985,67410,796710,599999,23662,,85409,60715,5253,,38055,388295385,184835149,160126516,0.049,,9.2,0.44,1.27,0.1,,,0.71,2,0.558,0.483,393,335487779,1,2,,
2021-07-15,US,,,0,,,iso1:us,34044268,608089,36010063,436650256,67410,797599,600323,24400,,85300,60474,5472,,36018,388738495,185135757,160408538,0.052,,8.7,0.47,1.27,0.1,,,0.71,2,0.559,0.484,338,336054953,1,2,,
2021-07-16,US,,,0,,,iso1:us,34096492,608446,36052916,437313136,67410,796926,595669,25189,,85405,60169,5782,,52224,389359835,185424899,160686378,0.055,,9.4,0.43,1.28,0.1,,,0.7,2,0.559,0.485,357,336604158,1,2,,
2021-07-17,US,,,0,,,iso1:us,34108937,608529,36087805,437788693,67410,793072,576888,25811,,85054,58911,5991,,12445,390100705,185765452,160994035,0.057,,9.6,0.42,1.28,0.1,,,0.69,2,0.56,0.486,83,337239448,1,2,,
2021-07-18,US,,,0,,,iso1:us,34117964,608566,36120198,438141367,67410,790802,563306,26897,,84706,57295,6269,,9027,390100605,186038501,161232483,0.059,,9.7,0.42,1.29,0.1,,,0.68,2,0.561,0.486,37,337740358,1,2,,
2021-07-19,US,,,0,,,iso1:us,34177146,608797,36166821,438724819,67410,731700,524899,28553,,84570,57592,6714,,59182,390174755,186317651,161473715,0.061,,10.8,0.38,1.29,0.1,,,0.68,2,0.562,0.487,231,338247434,2,2,,
2021-07-20,US,,,0,,,iso1:us,34239257,609097,36228687,439537940,67410,734492,548406,30442,,85176,60390,7112,,62111,390735975,186474836,161631676,0.065,,11.6,0.35,1.29,0.1,,,0.71,2,0.563,0.488,300,338491374,2,2,,
2021-07-21,US,,,0,,,iso1:us,34299048,609494,36294841,440374858,67410,799293,603520,31890,,85612,61169,7405,,59791,391248955,186819440,161895045,0.069,,12.5,0.32,1.29,0.1,,,0.71,2,0.564,0.488,397,339102867,2,2,,
2021-07-22,US,,,0,,,iso1:us,34364548,609856,36362809,441198770,67410,797473,602290,33365,,85434,61145,7684,,65500,391998625,187216168,162174165,0.072,,13.8,0.29,1.29,0.1,,,0.72,2,0.565,0.489,362,339763765,2,2,,
2021-07-23,US,,,0,,,iso1:us,34447610,610299,36432621,441986962,67410,798053,598322,34960,,85625,61156,8094,,83062,393929955,187579557,162435276,0.075,,15.1,0.27,1.29,0.1,,,0.71,2,0.566,0.49,443,340363922,2,3,,
2021-07-24,US,,,0,,,iso1:us,34469200,610400,36491147,442560596,67410,794080,579034,36050,,85282,59964,8415,,21590,394936815,187982826,162725812,0.078,,15.5,0.26,1.28,0.1,,,0.7,2,0.567,0.491,101,341039972,2,3,,
2021-07-25,US,,,0,,,iso1:us,34483033,610449,36542650,442988067,67410,791179,567217,38021,,85119,58734,8863,,13833,394948975,188472188,163025726,0.08,,15.7,0.26,1.28,0.1,,,0.69,2,0.569,0.492,49,341818968,2,3,,
2021-07-26,US,,,0,,,iso1:us,34576119,610722,36619176,443665094,67410,740195,534541,40611,,84658,59131,9443,,93086,394949575,188729282,163173366,0.084,,17.2,0.24,1.27,0.1,,,0.7,2,0.569,0.492,273,342212051,2,3,,
2021-07-27,US,,,0,,,iso1:us,34682937,611206,36712347,444576089,67410,742472,558236,43342,,85147,61460,9987,,106818,395460845,188996475,163312474,0.088,,19.1,0.21,1.26,0.1,,,0.72,2,0.57,0.493,484,342607540,2,3,,
2021-07-28,US,,,0,,,iso1:us,34767898,611701,36812460,445550177,67410,798054,607957,45523,,85993,62909,10374,,84961,395974515,189494180,163588042,0.091,,20.2,0.2,1.26,0.1,,,0.73,2,0.572,0.493,495,343361524,2,3,,
2021-07-29,US,,,0,,,iso1:us,34866192,612104,36914030,446527115,67410,797613,606679,47279,,85518,62690,10912,,98294,397464625,189945907,163868916,0.094,,21.6,0.19,1.25,0.1,,,0.73,2,0.573,0.494,403,344071595,2,3,,
2021-07-30,US,,,0,,,iso1:us,34988866,612775,37018004,447438022,67410,795452,602077,49700,,85652,62635,11457,,122674,399090105,190509183,164184080,0.097,,23.3,0.17,1.24,0.1,,,0.73,2,0.575,0.495,671,344928514,2,3,,
2021-07-31,US,,,0,,,iso1:us,35018564,612919,37100937,448098961,67410,792917,584449,51503,,85394,61375,12103,,29698,400675525,190982149,164446964,0.099,,23.7,0.17,1.23,0.1,,,0.72,2,0.576,0.496,144,345640466,2,3,,
2021-08-01,US,,,0,,,iso1:us,35041458,612982,37169938,448584228,67410,789759,571415,53509,,85211,60480,12692,,22894,400674525,191498983,164757423,0.101,,24.1,0.17,1.22,0.1,,,0.71,2,0.578,0.497,63,346456669,2,3,,
2021-08-02,US,,,0,,,iso1:us,35177628,613440,37273246,449409126,67410,738882,539753,57007,,85028,60883,13475,,136170,400674965,191818585,164919666,0.102,,25.9,0.16,1.21,0.1,,,0.72,3,0.579,0.498,458,346924345,3,3,,
2021-08-03,US,,,0,,,iso1:us,35327939,614109,37395683,450517083,67410,744205,560720,59888,,85494,63072,14045,,150311,401229975,192120576,165081416,0.103,,27.8,0.15,1.2,0.1,,,0.74,3,0.58,0.498,669,347377149,3,3,,
2021-08-04,US,,,0,,,iso1:us,35440283,614834,37522844,451674696,67410,797801,608696,62271,,85879,63732,14628,,112344,402010455,192614017,165334987,0.104,,29.0,0.14,1.19,0.1,,,0.74,3,0.581,0.499,725,348102478,3,3,,
2021-08-05,US,,,0,,,iso1:us,35567255,615408,37655199,452878739,67410,796386,608237,64971,,85655,63467,15187,,126972,403047945,193199353,165637566,0.104,,30.2,0.13,1.18,0.1,,,0.74,3,0.583,0.5,574,348966419,3,3,,
2021-08-06,US,,,0,,,iso1:us,35735606,616257,37785723,454035991,67410,795678,603958,67349,,85631,63713,15726,,168351,405102715,193764457,165918256,0.104,,32.2,0.13,1.17,0.1,,,0.74,3,0.585,0.501,849,349787479,3,3,,
2021-08-07,US,,,0,,,iso1:us,35777721,616463,37890255,454906229,67410,790058,587676,68844,,85463,62979,16159,,42115,407550175,194346486,166203176,0.104,,32.7,0.12,1.16,0.1,,,0.74,3,0.586,0.501,206,350627188,3,3,,
2021-08-08,US,,,0,,,iso1:us,35813789,616594,37977542,455518434,67410,788725,578520,71720,,85307,61933,16779,,36068,407561705,194866738,166477481,0.104,,33.3,0.12,1.15,0.1,,,0.73,3,0.588,0.502,131,351400930,3,3,,
2021-08-09,US,,,0,,,iso1:us,35992480,617314,38101249,456477928,67410,739803,548540,75357,,85019,62623,17702,,178691,407560705,195222906,166654374,0.105,,35.1,0.12,1.14,0.1,,,0.74,3,0.589,0.503,720,351933175,3,3,,
2021-08-10,US,,,0,,,iso1:us,36154571,618363,38245353,457725764,67410,743734,568802,78103,,85447,64901,18259,,162091,408325135,195646711,166861912,0.105,,35.6,0.11,1.13,0.1,,,0.76,3,0.59,0.503,1049,352550944,3,3,,
2021-08-11,US,,,0,,,iso1:us,36310148,618701,38397424,459063235,67410,795703,616351,80494,,85958,65926,19011,,155577,409566315,196077952,167105507,0.106,,37.5,0.11,1.12,0.1,,,0.77,3,0.592,0.504,338,353205544,3,3,,
2021-08-12,US,,,0,,,iso1:us,36448857,619723,38549325,460398996,67410,795165,616728,82579,,86084,66301,19532,,138709,411253925,196505543,167354729,0.106,,38.0,0.11,1.11,0.1,,,0.77,3,0.593,0.505,1022,353859894,3,3,,
2021-08-13,US,,,0,,,iso1:us,36636249,620809,38695398,461741637,67410,795701,611808,84067,,86103,66190,20071,,187392,414376925,197081471,167699170,0.106,,38.8,0.1,1.1,0.1,,,0.77,3,0.595,0.506,1086,354777950,3,3,,
2021-08-14,US,,,0,,,iso1:us,36686066,621051,38810746,462729047,67410,792447,595353,84971,,85735,65048,20397,,49817,415915655,197685048,168090925,0.105,,39.1,0.1,1.1,0.1,,,0.76,3,0.596,0.507,242,355768825,3,3,,
2021-08-15,US,,,0,,,iso1:us,36729884,621228,38906327,463408764,67410,790116,585353,86985,,85546,64253,21072,,43818,415957645,198088722,168362058,0.105,,39.5,0.1,1.09,0.1,,,0.75,3,0.598,0.508,177,356433665,3,3,,
2021-08-16,US,,,0,,,iso1:us,36989377,622244,39045052,464504118,67410,738630,551588,89532,,85587,64792,21667,,259493,415958305,198595349,168689357,0.105,,43.0,0.09,1.08,0.1,,,0.76,3,0.599,0.509,1016,357292057,3,3,,
2021-08-17,US,,,0,,,iso1:us,37133674,623237,39203629,465908603,67410,744798,571924,92144,,85992,66420,22298,,144297,417477975,198929642,168897604,0.105,,42.2,0.1,1.07,0.1,,,0.77,3,0.6,0.51,993,357894995,3,3,,
2021-08-18,US,,,0,,,iso1:us,37298285,624365,39368018,467402877,67410,795712,617222,94016,,86212,67193,22694,,164611,419612925,199325940,169186268,0.104,,42.6,0.1,1.07,0.1,,,0.78,3,0.601,0.51,1128,358599835,3,3,,
2021-08-19,US,,,0,,,iso1:us,37458037,626099,39525579,468852065,67410,794241,617118,95140,,86067,67400,23028,,159752,422175735,199887548,169592873,0.104,,43.5,0.09,1.06,0.1,,,0.78,3,0.603,0.512,1734,359623380,3,3,,
2021-08-20,US,,,0,,,iso1:us,37657643,627631,39675863,470204311,67410,794135,613580,95921,,85854,67350,23393,,199606,426106115,200421787,169998983,0.104,,44.0,0.09,1.06,0.1,,,0.78,3,0.605,0.513,1532,360634287,3,3,,
2021-08-21,US,,,0,,,iso1:us,37737034,628100,39796256,471231239,67410,790375,597300,95989,,85546,66446,23646,,79391,428506065,200947556,170406785,0.104,,45.3,0.09,1.05,0.1,,,0.78,3,0.606,0.514,469,361684564,3,3,,
2021-08-22,US,,,0,,,iso1:us,37777607,628285,39896369,471951044,67410,787658,586747,98068,,85439,65615,24075,,40573,428531345,201425785,170821621,0.104,,45.2,0.09,1.04,0.1,,,0.77,3,0.608,0.515,185,362657771,3,3,,
2021-08-23,US,,,0,,,iso1:us,38043754,629644,40042339,473072893,67410,739103,555982,100271,,85586,66415,24553,,266147,428528965,201718587,171088954,0.104,,45.4,0.09,1.04,0.1,,,0.78,3,0.609,0.516,1359,363267789,3,3,470206,0.001
2021-08-24,US,,,0,,,iso1:us,38193951,631057,40212465,474669266,67410,740885,573318,101781,,86059,68372,25046,,150197,428529385,202041893,171367657,0.103,,45.7,0.09,1.03,0.1,,,0.79,3,0.61,0.517,1413,363915792,3,3,512401,0.002
2021-08-25,US,,,0,,,iso1:us,38364887,632522,40398118,476381033,67410,794531,621101,102187,,86333,68891,25064,,170936,430118615,202500853,171773370,0.103,,46.0,0.09,1.03,0.1,,,0.8,3,0.611,0.518,1465,364842701,3,3,575749,0.002
2021-08-26,US,,,0,,,iso1:us,38552648,634735,40577631,478113386,67410,795987,620840,102152,,86517,69163,25241,,187761,434582185,202961676,172171009,0.102,,47.2,0.09,1.02,0.1,,,0.8,3,0.612,0.519,2213,365767674,3,3,642861,0.002
2021-08-27,US,,,0,,,iso1:us,38748559,636509,40747638,479787868,67410,794760,616462,101933,,86336,68983,25357,,195911,437567285,203475192,172646952,0.101,,47.0,0.09,1.02,0.1,,,0.8,3,0.614,0.521,1774,366838484,3,3,732229,0.002
2021-08-28,US,,,0,,,iso1:us,38833818,637076,40876856,481067040,67410,791777,600482,100776,,86205,68081,25428,,85259,439428235,203992008,173101292,0.099,,47.3,0.09,1.01,0.1,,,0.79,3,0.615,0.522,567,367911870,3,3,819598,0.002
2021-08-29,US,,,0,,,iso1:us,38875976,637356,40980230,481929860,67410,788191,590206,101842,,86027,66969,25774,,42158,440028085,204435968,173520211,0.098,,47.3,0.09,1.01,0.1,,,0.78,3,0.617,0.523,280,368863734,3,3,901462,0.003
2021-08-30,US,,,0,,,iso1:us,39156379,639081,41131885,483194541,67410,737009,555536,103189,,85932,67459,25912,,280403,440026945,204742648,173832202,0.097,,47.9,0.08,1.0,0.1,,,0.79,3,0.618,0.524,1725,369556911,3,3,954683,0.003
2021-08-31,US,,,0,,,iso1:us,39316629,640519,41309774,484957844,67410,738554,573276,103675,,86474,69181,25899,,160250,441332155,205026070,174121529,0.096,,48.4,0.08,1.0,0.1,,,0.8,3,0.619,0.525,1438,370212027,3,3,995715,0.003
